L<sub>2</sub> loss (Google Machine Learning Glossary)|"

<p>See <a href=""https://developers.google.com/machine-learning/glossary/#squared_loss""><strong>squared loss</strong></a>.</p>

"
L<sub>2</sub> regularization (Google Machine Learning Glossary)|"

<p>A type of <a href=""https://developers.google.com/machine-learning/glossary/#regularization""><strong>regularization</strong></a> that penalizes weights
in proportion to the sum of the <em>squares</em> of the weights.
L<sub>2</sub> regularization helps drive outlier weights (those with
high positive or low negative values) closer to 0 but not quite to 0.
(Contrast with <a href=""https://developers.google.com/machine-learning/glossary/#L1_regularization""><strong>L1 regularization</strong></a>.)
L<sub>2</sub> regularization always improves generalization in linear models.</p>

"
label (Google Machine Learning Glossary)|"

<p>In supervised learning, the &quot;answer&quot; or &quot;result&quot; portion of an
<a href=""https://developers.google.com/machine-learning/glossary/#example""><strong>example</strong></a>. Each example in a labeled dataset consists of one or
more features and a label. For instance, in a housing dataset, the features
might include the number of bedrooms, the number of bathrooms, and the age
of the house, while the label might be the house&#39;s price.
In a spam detection dataset, the features might include the subject line, the
sender, and the email message itself, while the label would probably be either
&quot;spam&quot; or &quot;not spam.&quot;</p>

"
labeled example (Google Machine Learning Glossary)|"

<p>An example that contains <a href=""https://developers.google.com/machine-learning/glossary/#feature""><strong>features</strong></a> and a
<a href=""https://developers.google.com/machine-learning/glossary/#label""><strong>label</strong></a>. In supervised training, models learn from labeled
examples.</p>

"
lambda (Google Machine Learning Glossary)|"

<p>Synonym for <a href=""https://developers.google.com/machine-learning/glossary/#regularization_rate""><strong>regularization rate</strong></a>.</p>

<p>(This is an overloaded term. Here we&#39;re focusing on the term&#39;s
definition within <a href=""https://developers.google.com/machine-learning/glossary/#regularization""><strong>regularization</strong></a>.)</p>

"
landmarks (Google Machine Learning Glossary)|"

<p>Synonym for <a href=""https://developers.google.com/machine-learning/glossary/#keypoints""><strong>keypoints</strong></a>.</p>

"
layer (Google Machine Learning Glossary)|"

<p>A set of <a href=""https://developers.google.com/machine-learning/glossary/#neuron""><strong>neurons</strong></a> in a
<a href=""https://developers.google.com/machine-learning/glossary/#neural_network""><strong>neural network</strong></a> that process a set of input
features, or the output of those neurons.</p>

<p>Also, an abstraction in TensorFlow. Layers are Python
functions that take <a href=""https://developers.google.com/machine-learning/glossary/#tensor""><strong>Tensors</strong></a> and configuration options
as input and produce other tensors as output. Once the necessary Tensors
have been composed, the user can convert the result into an
<a href=""https://developers.google.com/machine-learning/glossary/#Estimators""><strong>Estimator</strong></a> via a <a href=""https://developers.google.com/machine-learning/glossary/#model_function""><strong>model function</strong></a>.</p>

"
Layers API (tf.layers) (Google Machine Learning Glossary)|"

<p>A TensorFlow API for constructing a <a href=""https://developers.google.com/machine-learning/glossary/#deep_model""><strong>deep</strong></a> neural network
as a composition of layers. The Layers API enables you to build different
types of <a href=""https://developers.google.com/machine-learning/glossary/#layer""><strong>layers</strong></a>, such as:</p>

<ul align=""left"">
<li><code translate=""no"" dir=""ltr"">tf.layers.Dense</code> for a <a href=""https://developers.google.com/machine-learning/glossary/#fully_connected_layer""><strong>fully-connected layer</strong></a>.</li>
<li><code translate=""no"" dir=""ltr"">tf.layers.Conv2D</code> for a convolutional layer.</li>
</ul>

<p>When writing a <a href=""https://developers.google.com/machine-learning/glossary/#custom_estimator""><strong>custom Estimator</strong></a>, you compose Layers
objects to define the characteristics of all the
<a href=""https://developers.google.com/machine-learning/glossary/#hidden_layer""><strong>hidden layers</strong></a>.</p>

<p>The Layers API follows the <a href=""https://developers.google.com/machine-learning/glossary/#Keras""><strong>Keras</strong></a> layers API conventions.
That is, aside from a different prefix, all functions in the Layers API
have the same names and signatures as their counterparts in the Keras
layers API.</p>

"
learning rate (Google Machine Learning Glossary)|"

<p>A scalar used to train a model via gradient descent. During each iteration,
the <a href=""https://developers.google.com/machine-learning/glossary/#gradient_descent""><strong>gradient descent</strong></a> algorithm multiplies the
learning rate by the gradient.  The resulting product is called the
<strong>gradient step</strong>.</p>

<p>Learning rate is a key <a href=""https://developers.google.com/machine-learning/glossary/#hyperparameter""><strong>hyperparameter</strong></a>.</p>

"
least squares regression (Google Machine Learning Glossary)|"

<p>A linear regression model trained by minimizing
<a href=""https://developers.google.com/machine-learning/glossary/#L2_loss""><strong>L<sub>2</sub> Loss</strong></a>.</p>

"
linear model (Google Machine Learning Glossary)|"

<p>A <a href=""https://developers.google.com/machine-learning/glossary/#model""><strong>model</strong></a> that assigns one <a href=""https://developers.google.com/machine-learning/glossary/#weight""><strong>weight</strong></a> per
<a href=""https://developers.google.com/machine-learning/glossary/#feature""><strong>feature</strong></a> to make <a href=""https://developers.google.com/machine-learning/glossary/#prediction""><strong>predictions</strong></a>.
(Linear models also incorporate a <a href=""https://developers.google.com/machine-learning/glossary/#bias""><strong>bias</strong></a>.) By contrast,
the relationship of weights to features in  <a href=""https://developers.google.com/machine-learning/glossary/#deep_model""><strong>deep models</strong></a>
is not one-to-one.</p>

<p>A linear model uses the following formula:</p>

<div>
[$$]y' = b + w_1x_1 + w_2x_2 + … w_nx_n[/$$]
</div>

<p>where:
<ul align=""left"">
<li>\(y&#39;\) is the raw prediction. (In certain kinds of linear models, this
raw prediction will be further modified.  For example, see
<a href=""https://developers.google.com/machine-learning/glossary/#logistic_regression"">logistic regression</a>.)</li>
<li>\(b\) is the <a href=""https://developers.google.com/machine-learning/glossary/#bias""><strong>bias</strong></a>.</li>
<li>\(w\) is a <a href=""https://developers.google.com/machine-learning/glossary/#weight""><strong>weight</strong></a>, so \(w_1\) is the weight of
the first feature, \(w_2\) is the weight of the second feature,
and so on.</li>
<li>\(x\) is a <a href=""https://developers.google.com/machine-learning/glossary/#feature""><strong>feature</strong></a>, so \(x_1\) is the value of the
first feature, \(x_2\) is the value of the second feature, and so on.</li>
</ul></p>

<p>For example, suppose a linear model for three features learns the following
bias and weights:
<ul align=""left"">
<li>\(b\) = 7</li>
<li>\(w_1\) = -2.5</li>
<li>\(w_2\) = -1.2</li>
<li>\(w_3\) = 1.4</li>
</ul></p>

<p>Therefore, given three features (\(x_1\), \(x_2\), and \(x_3\)),
the linear model uses the following equation to generate each prediction:</p>

<div>
[$$]y' = 7 + (-2.5)(x_1) + (-1.2)(x_2) + (1.4)(x_3)[/$$]
</div>

<p>Suppose a particular example contains the following values:
<ul align=""left"">
<li>\(x_1\) = 4</li>
<li>\(x_2\) = -10</li>
<li>\(x_3\) = 5</li>
</ul></p>

<p>Plugging those values into the formula yields a prediction for this example:</p>

<div>
[$$]y' = 7 + (-2.5)(4) + (-1.2)(-10) + (1.4)(5)[/$$]
[$$]y' = 16[/$$]
</div>

<p>Linear models tend to be easier to analyze and train than deep models. However,
deep models can model complex relationships <em>between</em> features.</p>

<p><a href=""https://developers.google.com/machine-learning/glossary/#linear_regression""><strong>Linear regression</strong></a> and
<a href=""https://developers.google.com/machine-learning/glossary/#logistic_regression""><strong>logistic regression</strong></a> are two types of linear models.
Linear models include not only models that use the linear equation but also a
broader set of models that use the linear equation as part of the formula.
For example, logistic regression post-processes the raw
prediction (\(y&#39;\)) to calculate the prediction.</p>

"
linear regression (Google Machine Learning Glossary)|"

<p>Using the raw output (\(y&#39;\)) of a <a href=""https://developers.google.com/machine-learning/glossary/#linear_model""><strong>linear model</strong></a> as the
actual prediction in a <a href=""https://developers.google.com/machine-learning/glossary/#regression_model""><strong>regression model</strong></a>. The goal of
a regression problem is to make a real-valued prediction. For example, if
the raw output (\(y&#39;\)) of a linear model is 8.37, then the prediction is
8.37.</p>

<p>Contrast linear regression with <a href=""https://developers.google.com/machine-learning/glossary/#logistic_regression""><strong>logistic regression</strong></a>.
Also, contrast regression with <a href=""https://developers.google.com/machine-learning/glossary/#classification_model""><strong>classification</strong></a>.</p>

"
logistic regression (Google Machine Learning Glossary)|"

<p>A <a href=""https://developers.google.com/machine-learning/glossary/#classification_model""><strong>classification model</strong></a> that uses a
<a href=""https://developers.google.com/machine-learning/glossary/#sigmoid_function""><strong>sigmoid function</strong></a> to convert
a <a href=""https://developers.google.com/machine-learning/glossary/#linear_model""><strong>linear model&#39;s</strong></a> raw prediction (\(y&#39;\)) into a
value between 0 and 1. You can interpret the value between 0 and 1 in either
of the following two ways:</p>

<ul align=""left"">
<li>As a probability that the example belongs to the
<a href=""https://developers.google.com/machine-learning/glossary/#positive_class""><strong>positive class</strong></a> in a binary classification problem.</li>
<li>As a value to be compared against a
<a href=""https://developers.google.com/machine-learning/glossary/#classification_threshold""><strong>classification threshold</strong></a>. If the value is
equal to or above the classification threshold, the system classifies the
example as the positive class. Conversely, if the value is below the given
threshold, the system classifies the example as the
<a href=""https://developers.google.com/machine-learning/glossary/#negative_class""><strong>negative class</strong></a>.  For example, suppose the
classification threshold is 0.82:
<ul align=""left"">
<li>Imagine an example that produces a raw prediction (\(y&#39;\)) of 2.6.
 The sigmoid of 2.6 is 0.93. Since 0.93 is greater than 0.82, the
 system classifies this example as the positive class.</li>
<li>Imagine a different example that produces a raw prediction of 1.3. The
 sigmoid of 1.3 is 0.79. Since 0.79 is less than 0.82, the system
 classifies that example as the negative class.</li>
</ul></li>
</ul>

<p>Although logistic regression is often used in
<a href=""https://developers.google.com/machine-learning/glossary/#binary_classification""><strong>binary classification</strong></a> problems, logistic
regression can also be used in
<a href=""https://developers.google.com/machine-learning/glossary/#multi-class""><strong>multi-class classification</strong></a> problems
(where it becomes called <strong>multi-class logistic regression</strong> or
<strong>multinomial regression</strong>).</p>

"
logits (Google Machine Learning Glossary)|"

<p>The vector of raw (non-normalized) predictions that a classification
model generates, which is ordinarily then passed to a normalization function.
If the model is solving a <a href=""https://developers.google.com/machine-learning/glossary/#multi-class""><strong>multi-class classification</strong></a>
problem, logits typically become an input to the
<a href=""https://www.tensorflow.org/api_docs/python/tf/nn/softmax_cross_entropy_with_logits_v2""
target=""T"">softmax function</a>.
The softmax function then generates a vector of (normalized)
probabilities with one value for each possible class.</p>

<p>In addition, logits sometimes refer to the element-wise inverse of the
<a href=""https://developers.google.com/machine-learning/glossary/#sigmoid_function""><strong>sigmoid function</strong></a>. For more information, see
<a href=""https://www.tensorflow.org/api_docs/python/tf/nn/sigmoid_cross_entropy_with_logits""
target=""T"">tf.nn.sigmoid_cross_entropy_with_logits</a>.</p>

"
Log Loss (Google Machine Learning Glossary)|"

<p>The <a href=""https://developers.google.com/machine-learning/glossary/#loss""><strong>loss</strong></a> function used in binary
<a href=""https://developers.google.com/machine-learning/glossary/#logistic_regression""><strong>logistic regression</strong></a>.</p>

"
log-odds (Google Machine Learning Glossary)|"

<p>The logarithm of the odds of some event.</p>

<p>If the event refers to a binary probability, then <strong>odds</strong> refers to
the ratio of the probability of success (p) to the probability of
failure (1-p).  For example, suppose that a given event has a 90%
probability of success and a 10% probability of failure. In this case,
odds is calculated as follows:</p>

<div>
[$$]
{\text{odds}} =
\frac{\text{p}} {\text{(1-p)}} =
\frac{.9} {.1} =
{\text{9}}
[/$$]
</div>

<p>The log-odds is simply the logarithm of the odds. By convention,
&quot;logarithm&quot; refers to natural logarithm, but logarithm could actually
be any base greater than 1.  Sticking to convention, the log-odds of
our example is therefore:</p>

<div>
[$$]
{\text{log-odds}} =
ln(9) ~= 2.2
[/$$]
</div>

<p>The log-odds are the inverse of the <a href=""https://developers.google.com/machine-learning/glossary/#sigmoid_function""><strong>sigmoid function</strong></a>.</p>

"
Long Short-Term Memory (LSTM) (Google Machine Learning Glossary)|"

<p>A type of cell in a
<a href=""https://developers.google.com/machine-learning/glossary/#recurrent_neural_network""><strong>recurrent neural network</strong></a> used to process
sequences of data in applications such as handwriting recognition, machine
translation, and image captioning. LSTMs address the
<a href=""https://developers.google.com/machine-learning/glossary/#vanishing_gradient_problem""><strong>vanishing gradient problem</strong></a> that occurs when
training RNNs due to long data sequences by maintaining history in an
internal memory state based on new input and context from previous cells
in the RNN.</p>

"
loss (Google Machine Learning Glossary)|"

<p>A measure of how far a model&#39;s <a href=""https://developers.google.com/machine-learning/glossary/#prediction""><strong>predictions</strong></a> are from its
<a href=""https://developers.google.com/machine-learning/glossary/#label""><strong>label</strong></a>. Or, to phrase it more pessimistically, a measure of
how bad the model is. To determine this value, a model must define a loss
function. For example, linear regression models typically use
<a href=""https://developers.google.com/machine-learning/glossary/#MSE""><strong>mean squared error</strong></a> for a loss function,
while logistic regression models use <a href=""https://developers.google.com/machine-learning/glossary/#Log_Loss""><strong>Log Loss</strong></a>.</p>

"
loss curve (Google Machine Learning Glossary)|"

<p>A graph of <a href=""https://developers.google.com/machine-learning/glossary/#loss""><strong>loss</strong></a> as a function of training
<a href=""https://developers.google.com/machine-learning/glossary/#iteration""><strong>iterations</strong></a>. For example:</p>

<p>
<img src=""https://developers.google.com/machine-learning/glossary/images/LossCurve.svg"" height=""300"" alt=""A
graph of loss versus training iterations, showing a steady drop as iterations
increase, but then a slight rise in loss at a high number of iterations.""></img>
</p>

<p>The loss curve can help you determine when your model is
<a href=""https://developers.google.com/machine-learning/glossary/#convergence""><strong>converging</strong></a>, <a href=""https://developers.google.com/machine-learning/glossary/#overfitting""><strong>overfitting</strong></a>,
or <a href=""https://developers.google.com/machine-learning/glossary/#underfitting""><strong>underfitting</strong></a>.</p>

"
loss surface (Google Machine Learning Glossary)|"

<p>A graph of weight(s) vs. loss. <a href=""https://developers.google.com/machine-learning/glossary/#gradient_descent""><strong>Gradient descent</strong></a> aims
to find the weight(s) for which the loss surface is at a local minimum.</p>

"
LSTM (Google Machine Learning Glossary)|"

<p>Abbreviation for <a href=""https://developers.google.com/machine-learning/glossary/#Long_Short-Term_Memory""><strong>Long Short-Term Memory</strong></a>.</p>


"
machine learning (Google Machine Learning Glossary)|"

<p>A program or system that builds (trains) a predictive model from input data.
The system uses the learned model to make useful predictions from new
(never-before-seen) data drawn from the same distribution as the one used to
train the model. Machine learning also refers to the field of study concerned
with these programs or systems.</p>

"
majority class (Google Machine Learning Glossary)|"

<p>The more common label in a
<a href=""https://developers.google.com/machine-learning/glossary/#class_imbalanced_data_set""><strong>class-imbalanced dataset</strong></a>. For example,
given a dataset containing 99% non-spam labels and 1% spam labels, the
non-spam labels are the majority class.</p>

"
Markov decision process (MDP) (Google Machine Learning Glossary)|"

<p>A graph representing the decision-making model where decisions
(or <a href=""https://developers.google.com/machine-learning/glossary/#action""><strong>actions</strong></a>) are taken to navigate a sequence of
<a href=""https://developers.google.com/machine-learning/glossary/#state""><strong>states</strong></a> under the assumption that the
<a href=""https://developers.google.com/machine-learning/glossary/#Markov_property""><strong>Markov property</strong></a> holds. In reinforcement learning,
these transitions between states return a numerical <a href=""https://developers.google.com/machine-learning/glossary/#reward""><strong>reward</strong></a>.</p>

"
Markov property (Google Machine Learning Glossary)|"

<p>A property of certain <a href=""https://developers.google.com/machine-learning/glossary/#environment""><strong>environments</strong></a>, where state
transitions are entirely determined by information implicit in the
current <a href=""https://developers.google.com/machine-learning/glossary/#state""><strong>state</strong></a> and the agent’s <a href=""https://developers.google.com/machine-learning/glossary/#action""><strong>action</strong></a>.</p>

"
matplotlib (Google Machine Learning Glossary)|"

<p>An open-source Python 2D plotting library.
<a href=""https://matplotlib.org/"" target=""T"">matplotlib</a> helps you visualize
different aspects of machine learning.</p>

"
matrix factorization (Google Machine Learning Glossary)|"

<p>In math, a mechanism for finding the matrices whose dot product approximates a
target matrix.</p>

<p>In <a href=""https://developers.google.com/machine-learning/glossary/#recommendation_system""><strong>recommendation systems</strong></a>, the target matrix
often holds users&#39; ratings on <a href=""https://developers.google.com/machine-learning/glossary/#items""><strong>items</strong></a>. For example, the target
matrix for a movie recommendation system might look something like the
following, where the positive integers are user ratings and 0
means that the user didn&#39;t rate the movie:</p>

<table>
  <tr>
    <th>&nbsp;</th>
    <th>Casablanca</th>
    <th>The Philadelphia Story</th>
    <th>Black Panther</th>
    <th>Wonder Woman</th>
    <th>Pulp Fiction</th>
  </tr>

  <tr>
    <td>User 1</td>
    <td>5.0</td>
    <td>3.0</td>
    <td>0.0</td>
    <td>2.0</td>
    <td>0.0</td>
  </tr>
  <tr>
    <td>User 2</td>
    <td>4.0</td>
    <td>0.0</td>
    <td>0.0</td>
    <td>1.0</td>
    <td>5.0</td>
  </tr>
  <tr>
    <td>User 3</td>
    <td>3.0</td>
    <td>1.0</td>
    <td>4.0</td>
    <td>5.0</td>
    <td>0.0</td>
  </tr>
</table>

<p>The movie recommendation system aims to predict user ratings for
unrated movies.  For example, will User 1 like <em>Black Panther</em>?</p>

<p>One approach for recommendation systems is to use matrix
factorization to generate the following two matrices:</p>

<ul align=""left"">
<li>A <a href=""https://developers.google.com/machine-learning/glossary/#user_matrix""><strong>user matrix</strong></a>, shaped as the number of users X the
number of embedding dimensions.</li>
<li>An <a href=""https://developers.google.com/machine-learning/glossary/#item_matrix""><strong>item matrix</strong></a>, shaped as the number of embedding
dimensions X the number of items.</li>
</ul>

<p>For example, using matrix factorization on our three users and five items
could yield the following user matrix and item matrix:</p>

<pre class=""prettyprint"" translate=""no"" dir=""ltr"">
User Matrix                 Item Matrix

1.1   2.3           0.9   0.2   1.4    2.0   1.2
0.6   2.0           1.7   1.2   1.2   -0.1   2.1
2.5   0.5                                       
</pre>

<p>The dot product of the user matrix and item matrix yields a recommendation
matrix that contains not only the original user ratings but also predictions
for the movies that each user hasn&#39;t seen.
For example, consider User 1&#39;s rating of <em>Casablanca</em>, which was 5.0. The dot
product corresponding to that cell in the recommendation matrix should
hopefully be around 5.0, and it is:</p>

<pre class=""prettyprint"" translate=""no"" dir=""ltr"">
(1.1 * 0.9) + (2.3 * 1.7) = 4.9
</pre>

<p>More importantly, will User 1 like <em>Black Panther</em>? Taking the dot product
corresponding to the first row and the third column yields a predicted
rating of 4.3:</p>

<pre class=""prettyprint"" translate=""no"" dir=""ltr"">
(1.1 * 1.4) + (2.3 * 1.2) = 4.3
</pre>

<p>Matrix factorization typically yields a user matrix and item matrix that,
together, are significantly more compact than the target matrix.</p>

"
Mean Absolute Error (MAE) (Google Machine Learning Glossary)|"

<p>An error metric calculated by taking an average of absolute errors.
In the context of evaluating a model’s accuracy, MAE is the average
absolute difference between the expected and predicted values across
all training examples. Specifically, for \(n\) examples, for each value
\(y\) and its prediction \(\hat{y}\), MAE is defined as follows:</p>

<p>\[\text{MAE} = \frac{1}{n}\sum_{i=0}^n | y_i - \hat{y}_i |\]</p>

"
Mean Squared Error (MSE) (Google Machine Learning Glossary)|"

<p>The average squared loss per example. MSE is calculated by dividing the
<a href=""https://developers.google.com/machine-learning/glossary/#squared_loss""><strong>squared loss</strong></a> by the number of
<a href=""https://developers.google.com/machine-learning/glossary/#example""><strong>examples</strong></a>. The values that
<a href=""https://developers.google.com/machine-learning/glossary/#TensorFlow_Playground""><strong>TensorFlow Playground</strong></a> displays for
&quot;Training loss&quot; and &quot;Test loss&quot; are MSE.</p>

"
metric (Google Machine Learning Glossary)|"

<p>A number that you care about. May or may not be directly optimized in a
machine-learning system. A metric that your system tries to optimize is
called an <a href=""https://developers.google.com/machine-learning/glossary/#objective""><strong>objective</strong></a>.</p>

"
Metrics API (tf.metrics) (Google Machine Learning Glossary)|"

<p>A TensorFlow API for evaluating models. For example, <code translate=""no"" dir=""ltr"">tf.metrics.accuracy</code>
determines how often a model&#39;s predictions match labels. When writing a
<a href=""https://developers.google.com/machine-learning/glossary/#custom_estimator""><strong>custom Estimator</strong></a>, you invoke Metrics API functions to
specify how your model should be evaluated.</p>

"
mini-batch (Google Machine Learning Glossary)|"

<p>A small, randomly selected subset of the entire batch of
<a href=""https://developers.google.com/machine-learning/glossary/#example""><strong>examples</strong></a> run together in a single iteration of training
or inference. The <a href=""https://developers.google.com/machine-learning/glossary/#batch_size""><strong>batch size</strong></a> of a mini-batch is usually
between 10 and 1,000. It is much more efficient to calculate the loss on a
mini-batch than on the full training data.</p>

"
mini-batch stochastic gradient descent (SGD) (Google Machine Learning Glossary)|"

<p>A <a href=""https://developers.google.com/machine-learning/glossary/#gradient_descent""><strong>gradient descent</strong></a> algorithm that uses
<a href=""https://developers.google.com/machine-learning/glossary/#mini-batch""><strong>mini-batches</strong></a>. In other words, mini-batch SGD estimates the
gradient based on a small subset of the training data. <a href=""https://developers.google.com/machine-learning/glossary/#SGD""><strong>Vanilla SGD</strong></a>
uses a mini-batch of size 1.</p>

"
minimax loss (Google Machine Learning Glossary)|"

<p>A loss function for
<a href=""https://developers.google.com/machine-learning/glossary/#generative_adversarial_network""><strong>generative adversarial networks</strong></a>,
based on the <a href=""https://developers.google.com/machine-learning/glossary/#cross-entropy""><strong>cross-entropy</strong></a> between the distribution
of generated data and real data.</p>

<p>Minimax loss is used in the
<a href=""https://arxiv.org/pdf/1406.2661.pdf"">first paper</a> to describe
generative adversarial networks.</p>


"
minority class (Google Machine Learning Glossary)|"

<p>The less common label in a
<a href=""https://developers.google.com/machine-learning/glossary/#class_imbalanced_data_set""><strong>class-imbalanced dataset</strong></a>. For example,
given a dataset containing 99% non-spam labels and 1% spam labels, the
spam labels are the minority class.</p>

"
ML (Google Machine Learning Glossary)|"

<p>Abbreviation for <a href=""https://developers.google.com/machine-learning/glossary/#machine_learning""><strong>machine learning</strong></a>.</p>

"
MNIST (Google Machine Learning Glossary)|"

<p>A public-domain dataset compiled by LeCun, Cortes, and Burges containing
60,000 images, each image showing how a human manually wrote a particular
digit from 0–9.  Each image is stored as a 28x28 array of integers, where
each integer is a grayscale value between 0 and 255, inclusive.</p>

<p>MNIST is a canonical dataset for machine learning, often used to test new
machine learning approaches. For details, see
<a href=""http://yann.lecun.com/exdb/mnist/"" target=""T"">
The MNIST Database of Handwritten Digits</a>.</p>

"
model (Google Machine Learning Glossary)|"

<p>The representation of what a machine learning system has learned from
the training data. Within TensorFlow, model is an overloaded term, which
can have either of the following two related meanings:</p>

<ul align=""left"">
<li>The <a href=""https://developers.google.com/machine-learning/glossary/#TensorFlow""><strong>TensorFlow</strong></a> graph that expresses the structure of
how a prediction will be computed.</li>
<li>The particular weights and biases of that TensorFlow graph, which are
determined by <a href=""https://developers.google.com/machine-learning/glossary/#model_training""><strong>training</strong></a>.</li>
</ul>

"
model capacity (Google Machine Learning Glossary)|"

<p>The complexity of problems that a model can learn. The more complex the
problems that a model can learn, the higher the model’s capacity. A model’s
capacity typically increases with the number of model parameters. For a
formal definition of classifier capacity, see
<a href=""https://wikipedia.org/wiki/VC_dimension""
target=""T"">VC dimension</a>.</p>

"
model function (Google Machine Learning Glossary)|"

<p>The function within an <a href=""https://developers.google.com/machine-learning/glossary/#Estimators""><strong>Estimator</strong></a> that implements
machine learning training, evaluation, and inference. For example, the
training portion of a model function might handle tasks such as defining
the topology of a deep neural network and identifying its
<a href=""https://developers.google.com/machine-learning/glossary/#optimizer""><strong>optimizer</strong></a> function.  When using
<a href=""https://developers.google.com/machine-learning/glossary/#premade_Estimator""><strong>premade Estimators</strong></a>, someone has
already written the model function for you.  When using
<a href=""https://developers.google.com/machine-learning/glossary/#custom_estimator""><strong>custom Estimators</strong></a>, you must write the model
function yourself.</p>

<p>For details about writing a model function, see the
<a href=""https://www.tensorflow.org/guide/custom_estimators"" target=""T"">
Creating Custom Estimators chapter</a> in the TensorFlow Programmers Guide.</p>

"
model training (Google Machine Learning Glossary)|"

<p>The process of determining the best <a href=""https://developers.google.com/machine-learning/glossary/#model""><strong>model</strong></a>.</p>

"
Momentum (Google Machine Learning Glossary)|"

<p>A sophisticated gradient descent algorithm in which a learning step depends
not only on the derivative in the current step, but also on the derivatives
of the step(s) that immediately preceded it. Momentum involves computing an
exponentially weighted moving average of the gradients over time, analogous
to momentum in physics.  Momentum sometimes prevents learning from getting
stuck in local minima.</p>

"
multi-class classification (Google Machine Learning Glossary)|"

<p>Classification problems that distinguish among more than two classes. For
example, there are approximately 128 species of maple trees, so a model
that categorized maple tree species would be multi-class. Conversely, a
model that divided emails into only two categories (<em>spam</em> and <em>not spam</em>)
would be a <a href=""https://developers.google.com/machine-learning/glossary/#binary_classification""><strong>binary classification model</strong></a>.</p>

"
multi-class logistic regression (Google Machine Learning Glossary)|"

<p>Using <a href=""https://developers.google.com/machine-learning/glossary/#logistic_regression""><strong>logistic regression</strong></a> in
<a href=""https://developers.google.com/machine-learning/glossary/#multi-class""><strong>multi-class classification</strong></a> problems.</p>

"
multinomial classification (Google Machine Learning Glossary)|"

<p>Synonym for <a href=""https://developers.google.com/machine-learning/glossary/#multi-class""><strong>multi-class classification</strong></a>.</p>


"
NaN trap (Google Machine Learning Glossary)|"

<p>When one number in your model becomes a
<a href=""https://wikipedia.org/wiki/NaN"" target=""T"">NaN</a>
during training, which causes
many or all other numbers in your model to eventually become a NaN.</p>

<p>NaN is an abbreviation for &quot;Not a Number.&quot;</p>

"
natural language understanding (Google Machine Learning Glossary)|"

<p>Determining a user&#39;s intentions based on what the user typed or said.
For example, a search engine uses natural language understanding to
determine what the user is searching for based on what the user typed or said.</p>

"
negative class (Google Machine Learning Glossary)|"

<p>In <a href=""https://developers.google.com/machine-learning/glossary/#binary_classification""><strong>binary classification</strong></a>, one class is
termed positive and the other is termed negative. The positive class is
the thing we&#39;re looking for and the negative class is the other possibility.
For example, the negative class in a medical test might be &quot;not tumor.&quot;
The negative class in an email classifier might be &quot;not spam.&quot;
See also <a href=""https://developers.google.com/machine-learning/glossary/#positive_class""><strong>positive class</strong></a>.</p>

"
neural network (Google Machine Learning Glossary)|"

<p>A model that, taking inspiration from the brain, is composed of layers
(at least one of which is <a href=""https://developers.google.com/machine-learning/glossary/#hidden_layer""><strong>hidden</strong></a>) consisting of
simple connected units or <a href=""https://developers.google.com/machine-learning/glossary/#neuron""><strong>neurons</strong></a> followed by nonlinearities.</p>

"
neuron (Google Machine Learning Glossary)|"

<p>A node in a <a href=""https://developers.google.com/machine-learning/glossary/#neural_network""><strong>neural network</strong></a>, typically taking in
multiple input values and generating one output value. The neuron calculates
the output value by applying an
<a href=""https://developers.google.com/machine-learning/glossary/#activation_function""><strong>activation function</strong></a> (nonlinear transformation)
to a weighted sum of input values.</p>

"
N-gram (Google Machine Learning Glossary)|"

<p>An ordered sequence of N words.  For example, <em>truly madly</em> is a 2-gram. Because
order is relevant, <em>madly truly</em> is a different 2-gram than <em>truly madly</em>.</p>

<table>
  <tr>
    <th>N</th>
    <th>Name(s) for this kind of N-gram</th>
    <th>Examples</th>
  </tr>
  <tr>
    <td>2 </td>
    <td>bigram or 2-gram </td>
    <td><em>to go, go to, eat lunch, eat dinner</em> </td>
  </tr>
  <tr>
    <td>3 </td>
    <td>trigram or 3-gram </td>
    <td><em>ate too much, three blind mice, the bell tolls</em> </td>
  </tr>
  <tr>
    <td>4 </td>
    <td>4-gram </td>
    <td><em>walk in the park, dust in the wind, the boy ate lentils</em> </td>
  </tr>
</table>

<p>Many <a href=""https://developers.google.com/machine-learning/glossary/#natural_language_understanding""><strong>natural language understanding</strong></a>
models rely on N-grams to predict the next word that the user will type
or say. For example, suppose a user typed <em>three blind</em>.
An NLU model based on trigrams would likely predict that the
user will next type <em>mice</em>.</p>

<p>Contrast N-grams with <a href=""https://developers.google.com/machine-learning/glossary/#bag_of_words""><strong>bag of words</strong></a>, which are
unordered sets of words.</p>

"
NLU (Google Machine Learning Glossary)|"

<p>Abbreviation for <a href=""https://developers.google.com/machine-learning/glossary/#natural_language_understanding""><strong>natural language
understanding</strong></a>.</p>

"
node (neural network) (Google Machine Learning Glossary)|"

<p>A <a href=""https://developers.google.com/machine-learning/glossary/#neuron""><strong>neuron</strong></a> in a <a href=""https://developers.google.com/machine-learning/glossary/#hidden_layer""><strong>hidden layer</strong></a>.</p>

"
node (TensorFlow graph) (Google Machine Learning Glossary)|"

<p>An operation in a TensorFlow <a href=""https://developers.google.com/machine-learning/glossary/#graph""><strong>graph</strong></a>.</p>

"
