k-중앙값(k-median) (Google의 머신러닝 용어집)|"
<p><a href=""https://developers.google.com/machine-learning/glossary/#k-means""><strong>k-평균</strong></a>과 밀접한 관련이 있는 클러스터링 알고리즘입니다. 이 두
알고리즘의 실질적인 차이는 다음과 같습니다.</p>
<ul>
<li>k-평균 알고리즘에서는 중심이 될 수 있는 위치와 각 예의 위치 사이 거리를
    <em>제곱</em>한 값의 합계를 최소화하는 방식으로 중심을
    결정합니다.</li>
<li>k-중앙값 알고리즘에서는 중심이 될 수 있는 위치와 각 예의 위치 사이의 거리
    값의 합계를 최소화하는 방식으로 중심을 결정합니다.</li>
</ul>
<p>거리의 정의도 다릅니다.</p>
<ul>
<li>k-평균 알고리즘에서는 중심에서 예까지의
    <a href=""https://en.wikipedia.org/wiki/Euclidean_distance"">유클리드 거리</a>를
    사용합니다.  2차원에서 유클리드 거리는
    피타고라스 정리를 사용하여 빗변의 길이를
    계산하는 것을 의미합니다.  예를 들어 (2,2)와 (5, -2) 사이의 k-평균 거리는
    다음과 같습니다.</li>
</ul>
<div>
$$
{\text{유클리드 거리}} = {\sqrt {(2-5)^2 + (2--2)^2}} = 5
$$
</div>

<ul>
<li>k-중앙값 알고리즘에서는 중심에서 예까지의
    <a href=""https://en.wikipedia.org/wiki/Taxicab_geometry"">맨해튼 거리</a>를
    사용합니다.  이 거리는 각 차원 값 차의 절대값의
    합입니다.  예를 들어 (2,2)와 (5, -2) 사이의 k-중앙값 거리는
    다음과 같습니다.</li>
</ul>
<div>
$$
{\text{맨하탄 거리}} = \lvert 2-5 \rvert + \lvert 2--2 \rvert = 7
$$
</div>

"
Keras (Google의 머신러닝 용어집)|"
<p>널리 사용되는 Python 머신러닝 API입니다. <a href=""https://keras.io"">Keras</a>는
텐서플로우를 비롯한 여러 딥 러닝 프레임워크에서 실행되며, 텐서플로우에서는
<a href=""https://www.tensorflow.org/api_docs/python/tf/keras""><strong>tf.keras</strong></a>로
제공됩니다.</p>
"
커널 서포트 벡터 머신(KSVM, Kernel Support Vector Machine) (Google의 머신러닝 용어집)|"
<p>입력 데이터 벡터를 상위 차원 공간에 매핑하여
<a href=""https://developers.google.com/machine-learning/glossary/#positive_class""><strong>포지티브 클래스</strong></a>와
<a href=""https://developers.google.com/machine-learning/glossary/#negative_class""><strong>네거티브 클래스</strong></a> 사이의 간격을 최대화하는 것을
목표로 하는 분류 알고리즘입니다.  예를 들어 입력 데이터 세트가
특성 100개로 이루어진 분류 문제를
생각해 보겠습니다. KSVM은 포지티브 클래스와
네거티브 클래스 사이의 간격을 최대화하기 위해 내부적으로 이러한 특성을
백만차원 공간에 매핑할 수 있습니다.  KSVM은 <a href=""https://developers.google.com/machine-learning/glossary/#hinge-loss"">힌지 손실</a>이라는 손실 함수를
사용합니다.</p>

"
L<sub>1</sub> 손실(L1 loss) (Google의 머신러닝 용어집)|"
<p>모델이 예측하는 값과 <a href=""https://developers.google.com/machine-learning/glossary/#loss""><strong>라벨</strong></a>의
실제 값 차이의 절대값에 기초한 <a href=""https://developers.google.com/machine-learning/glossary/#label""><strong>손실</strong></a>
함수입니다. L<sub>1</sub> 손실은 <a href=""https://developers.google.com/machine-learning/glossary/#squared_loss""><strong>L<sub>2</sub> 손실</strong></a>보다 이상점에
둔감합니다.</p>
"
L<sub>1</sub> 정규화(L1 regularization) (Google의 머신러닝 용어집)|"
<p>가중치의 절대값 합에 비례하여
가중치에 페널티를 주는 <a href=""https://developers.google.com/machine-learning/glossary/#regularization""><strong>정규화</strong></a> 유형입니다. <a href=""https://developers.google.com/machine-learning/glossary/#sparse_features""><strong>희소 특성</strong></a>에
의존하는 모델에서 L<sub>1</sub>
정규화는 관련성이 없거나 매우 낮은 특성의 가중치를 정확히 0으로
유도하여 모델에서 해당 특성을 배제하는 데 도움이 됩니다.
<a href=""https://developers.google.com/machine-learning/glossary/#L2_regularization""><strong>L<sub>2</sub> 정규화</strong></a>와 대비되는 개념입니다.</p>
"
L<sub>2</sub> 손실(L2 loss) (Google의 머신러닝 용어집)|"
<p><a href=""https://developers.google.com/machine-learning/glossary/#squared_loss""><strong>제곱 손실</strong></a>을 참조하세요.</p>
"
L<sub>2</sub> 정규화(L2 regularization) (Google의 머신러닝 용어집)|"
<p>가중치 <a href=""https://developers.google.com/machine-learning/glossary/#regularization""><strong>제곱</strong></a>의 합에 비례하여
가중치에 페널티를 주는 <em>정규화</em> 유형입니다.
L<sub>2</sub> 정규화는 높은 긍정 값 또는 낮은 부정 값을 갖는
이상점 가중치를 0은 아니지만 0에 가깝게 유도하는 데 도움이 됩니다.
<a href=""https://developers.google.com/machine-learning/glossary/#L1_regularization""><strong>L1 정규화</strong></a>와 대비되는 개념입니다.
L<sub>2</sub> 정규화는 선형 모델의 일반화를 항상 개선합니다.</p>
"
라벨(label) (Google의 머신러닝 용어집)|"
<p>지도 학습에서 <a href=""https://developers.google.com/machine-learning/glossary/#example""><strong>예</strong></a>의 '답' 또는 '결과' 부분을
의미합니다. 라벨이 있는 데이터 세트의 각 예는 하나 이상의 특성과
하나의 라벨로 구성됩니다. 예를 들어 주택 데이터 세트의 경우
특성은 침실 수, 화장실 수, 주택의 연령일 수 있고
라벨은 주택의 가격일 수 있습니다.
스팸 감지 데이터 세트의 경우 특성은 제목, 보낸 사람,
이메일 메시지 자체일 수 있고 라벨은 '스팸' 또는 '스팸 아님'일
가능성이 높습니다.</p>
"
라벨이 있는 예(labeled example) (Google의 머신러닝 용어집)|"
<p><a href=""https://developers.google.com/machine-learning/glossary/#feature""><strong>특성</strong></a>과 <a href=""https://developers.google.com/machine-learning/glossary/#label""><strong>라벨</strong></a>을 포함하는
예입니다. 지도 학습에서 모델은 라벨이 있는 예를
학습합니다.</p>
"
람다(lambda) (Google의 머신러닝 용어집)|"
<p><a href=""https://developers.google.com/machine-learning/glossary/#regularization_rate""><strong>정규화율</strong></a>의 동의어입니다.</p>
<p>중복으로 정의된 용어입니다. 여기에서는 <a href=""https://developers.google.com/machine-learning/glossary/#regularization""><strong>정규화</strong></a> 맥락의
용어 정의에 집중합니다.</p>
"
레이어(layer) (Google의 머신러닝 용어집)|"
<p><a href=""https://developers.google.com/machine-learning/glossary/#neural_network""><strong>신경망</strong></a>에서 입력 특성의
집합 또는 뉴런의 출력을 처리하는 <a href=""https://developers.google.com/machine-learning/glossary/#neuron""><strong>뉴런</strong></a>
집합입니다.</p>
<p>텐서플로우에서는 추상적인 의미로 사용되기도 합니다. 레이어는
<a href=""https://developers.google.com/machine-learning/glossary/#tensor""><strong>텐서</strong></a> 및 구성 옵션을 입력으로 취하고
다른 텐서를 출력하는 Python 함수입니다. 필요한 텐서가 작성되면
사용자는 <a href=""https://developers.google.com/machine-learning/glossary/#model_function""><strong>모델 함수</strong></a>를 통해 결과를
<a href=""https://developers.google.com/machine-learning/glossary/#Estimators""><strong>에스티메이터</strong></a>로 변환할 수 있습니다.</p>
"
Layers API(tf.layers) (Google의 머신러닝 용어집)|"
<p>여러 레이어를 조합하여 <a href=""https://developers.google.com/machine-learning/glossary/#deep_model""><strong>심층</strong></a>신경망을 구축하는
텐서플로우 API입니다. Layers API를 통해 다음과 같은 다양한 유형의
<a href=""https://developers.google.com/machine-learning/glossary/#layer""><strong>레이어</strong></a>를 만들 수 있습니다.</p>
<ul>
<li><code>tf.layers.Dense</code> - <a href=""https://developers.google.com/machine-learning/glossary/#fully_connected_layer""><strong>완전 연결 레이어</strong></a></li>
<li><code>tf.layers.Conv2D</code> - 컨볼루셔널 레이어</li>
</ul>
<p><a href=""https://developers.google.com/machine-learning/glossary/#custom_estimator""><strong>맞춤 에스티메이터</strong></a>를 만들 때는 레이어 개체를
작성하여 모든 <a href=""https://developers.google.com/machine-learning/glossary/#hidden_layers""><strong>히든 레이어</strong></a>의 특징을
정의합니다.</p>
<p>Layers API는 <a href=""https://developers.google.com/machine-learning/glossary/#Keras""><strong>Keras</strong></a> 레이어 API 규약을 따릅니다.
즉, Layers API의 모든 함수는 Keras layers API의
해당 함수와 접두사는 다를 수 있으나 이름 및 서명이
동일합니다.</p>
"
학습률(learning rate) (Google의 머신러닝 용어집)|"
<p>경사하강법을 통해 모델을 학습시키는 데 사용되는 스칼라값입니다. 각 반복에서
<a href=""https://developers.google.com/machine-learning/glossary/#gradient_descent""><strong>경사하강법</strong></a> 알고리즘은
학습률을 경사에 곱합니다.  이 곱셈의 결과를
<strong>경사 스텝</strong>이라고 합니다.</p>
<p>학습률은 핵심적인 <a href=""https://developers.google.com/machine-learning/glossary/#hyperparameter""><strong>초매개변수</strong></a>입니다.</p>
"
최소 제곱 회귀(least squares regression) (Google의 머신러닝 용어집)|"
<p><a href=""https://developers.google.com/machine-learning/glossary/#L2_loss""><strong>L<sub>2</sub> 손실</strong></a>을 최소화하면서 학습시킨 선형 회귀
모형입니다.</p>
"
선형 회귀(linear regression) (Google의 머신러닝 용어집)|"
<p><a href=""https://developers.google.com/machine-learning/glossary/#regression_model""><strong>회귀 모형</strong></a>의 한 유형으로서, 입력 특성의 선형 조합으로부터
연속 값을 출력합니다.</p>
"
로지스틱 회귀(logistic regression) (Google의 머신러닝 용어집)|"
<p>분류 문제에서 선형 예측에 <a href=""https://developers.google.com/machine-learning/glossary/#sigmoid_function""><strong>시그모이드 함수</strong></a>를 적용하여
가능한 각 불연속 라벨값에 대한 확률을 생성하는
모델입니다. 로지스틱 회귀는
<a href=""https://developers.google.com/machine-learning/glossary/#binary_classification""><strong>이진 분류</strong></a> 문제에 흔히 사용되지만
<a href=""https://developers.google.com/machine-learning/glossary/#multi-class""><strong>다중 클래스</strong></a> 분류 문제에도 사용될 수 있습니다. 이러한 경우를
<strong>다중 클래스 로지스틱 회귀</strong>
또는 <strong>다항 회귀</strong>라고 합니다.</p>
"
로지트(logit) (Google의 머신러닝 용어집)|"
<p>분류 모델에서 생성되는 원시(정규화되지 않음) 예측 벡터로,
대개는 정규화 함수로 전달됩니다.
모델에서 다중 클래스 분류 문제를 해결하고 있는 경우 로지트는
<a href=""https://www.tensorflow.org/api_docs/python/tf/nn/softmax_cross_entropy_with_logits_v2"">소프트맥스 함수</a>의 입력으로 사용되는 것이
일반적입니다.
그런 다음 소프트맥스 함수에서 가능한 클래스별로 하나의 값을 갖는
(정규화된) 확률 벡터를 생성합니다.</p>
<p>또한 로지트는 <a href=""https://developers.google.com/machine-learning/glossary/#sigmoid_function""><strong>시그모이드 함수</strong></a>의 요소별 역을
지칭할 때도 있습니다. 자세한 내용은
<a href=""https://www.tensorflow.org/api_docs/python/tf/nn/sigmoid_cross_entropy_with_logits"">tf.nn.sigmoid_cross_entropy_with_logits</a>를 참조하세요.</p>
"
로그 손실(Log Loss) (Google의 머신러닝 용어집)|"
<p>이진 <a href=""https://developers.google.com/machine-learning/glossary/#logistic_regression""><strong>로지스틱 회귀</strong></a>에 사용되는
<a href=""https://developers.google.com/machine-learning/glossary/#loss""><strong>손실</strong></a> 함수입니다.</p>
"
로그 오즈(log-odds) (Google의 머신러닝 용어집)|"
<p>어떤 이벤트가 일어날 가능성의 로그입니다.</p>
<p>이벤트가 이진 확률을 의미하는 경우의 <strong>가능성</strong>은
성공 확률(p) 대 실패 확률(1-p)의 비율을
의미합니다.  특정 이벤트의 성공 확률이 90%, 실패 확률이 10%라고
가정해 보겠습니다. 이 경우의
가능성은 다음과 같이 계산됩니다.</p>
<div>
$$
{\text{가능성}} =
\frac{\text{p}} {\text{(1-p)}} =
\frac{.9} {.1} =
{\text{9}}
$$
</div>

<p>로그 오즈는 가능성의 로그입니다. 관례에 따르면
'로그'란 자연 로그를 나타내지만 로그의 밑은
사실 1보다 큰 임의의 수가 될 수 있습니다.  관례를 따르면, 앞에서 든 예의
로그 오즈는 다음과 같이 나타낼 수 있습니다.</p>
<div>
$$
{\text{로그 오즈}} =
ln(9) ~= 2.2
$$
</div>

<p>로그 오즈는 <a href=""https://developers.google.com/machine-learning/glossary/#sigmoid_function""><strong>시그모이드 함수</strong></a>의 역함수입니다.</p>
"
손실(loss) (Google의 머신러닝 용어집)|"
<p>모델의 <a href=""https://developers.google.com/machine-learning/glossary/#prediction""><strong>예측</strong></a>이 <a href=""https://developers.google.com/machine-learning/glossary/#label""><strong>라벨</strong></a>과 얼마나 차이가 나는지를
측정합니다. 다르게 표현하면, 모델이 얼마나 부정확한지를
나타냅니다. 이 값을 판단하려면 모델에서 손실 함수를 정의해야
합니다. 예를 들어 선형 회귀 모형은 일반적으로
<a href=""https://developers.google.com/machine-learning/glossary/#MSE""><strong>평균 제곱 오차</strong></a>를, 로지스틱 회귀 모형은
<a href=""https://developers.google.com/machine-learning/glossary/#Log_Loss""><strong>로그 손실</strong></a>을 손실 함수로 사용합니다.</p>

"
머신러닝(machine learning) (Google의 머신러닝 용어집)|"
<p>입력 데이터를 바탕으로 예측 모델을 구축(학습)하는 프로그램 또는 시스템입니다.
학습된 모델은 시스템에서 모델을 학습시키는 데 사용한 데이터와 동일한
분포에서 추출되지만 이전에 나타나지 않은 새로운 데이터에 대해 유용한
예측을 수행하는 데 사용됩니다. 머신러닝은 이러한 프로그램 또는 시스템과 관련된
학문 분야를 가리키는 용어이기도 합니다.</p>
"
평균 제곱 오차(MSE, Mean Squared Error) (Google의 머신러닝 용어집)|"
<p>예시당 평균 제곱 손실입니다. MSE는 <a href=""https://developers.google.com/machine-learning/glossary/#squared_loss""><strong>제곱 손실</strong></a>을
<a href=""https://developers.google.com/machine-learning/glossary/#example""><strong>예시</strong></a>의 개수로 나누어
계산합니다. <a href=""https://developers.google.com/machine-learning/glossary/#TensorFlow_Playground""><strong>텐서플로우 플레이그라운드</strong></a>에서
'학습 손실' 및 '테스트 손실'로
표시하는 값이 MSE입니다.</p>
"
측정항목(metric) (Google의 머신러닝 용어집)|"
<p>중요한 의미가 있는 수치입니다. 머신러닝 시스템에서 직접 최적화될 수도 있고,
그렇지 않을 수도 있습니다. 시스템에서 최적화를 시도하는 측정항목을
<a href=""https://developers.google.com/machine-learning/glossary/#objective""><strong>목표</strong></a>라고 합니다.</p>
"
Metrics API(tf.metrics) (Google의 머신러닝 용어집)|"
<p>모델을 평가하는 텐서플로우 API입니다. 예를 들어 <code>tf.metrics.accuracy</code>는
모델의 예측이 라벨과 일치하는 빈도를 판단합니다. <a href=""https://developers.google.com/machine-learning/glossary/#custom_estimator""><strong>맞춤 에스티메이터</strong></a>를
작성할 때는 Metrics API 함수를 호출하여
모델 평가 방법을 지정합니다.</p>
"
미니 배치(mini-batch) (Google의 머신러닝 용어집)|"
<p>학습 또는 추론의 단일 반복에서 함께 실행되는 <a href=""https://developers.google.com/machine-learning/glossary/#example""><strong>예</strong></a>의
전체 배치 중에서 무작위로 선택한 소규모
부분집합입니다. 미니 배치의 <a href=""https://developers.google.com/machine-learning/glossary/#batch_size""><strong>배치 크기</strong></a>는 일반적으로
10~1,000입니다. 전체 학습 데이터가 아닌 미니 배치의 손실을
계산하면 효율성이 크게 향상됩니다.</p>
"""
미니 배치확률적 경사하강법(SGD, mini-batch stochastic gradient descent) (Google의 머신러닝 용어집)|"
<p><a href=""https://developers.google.com/machine-learning/glossary/#mini-batch""><strong>미니 배치</strong></a>를 사용하는 <a href=""https://developers.google.com/machine-learning/glossary/#gradient_descent""><strong>경사하강법</strong></a>
알고리즘입니다. 즉, 미니 배치 SGD는 학습 데이터 중
작은 부분집합을 기반으로 경사를 예측합니다. <a href=""https://developers.google.com/machine-learning/glossary/#SGD""><strong>기본적인 SGD</strong></a>에서는
크기가 1인 미니 배치를 사용합니다.</p>
"
ML (Google의 머신러닝 용어집)|"
<p><a href=""https://developers.google.com/machine-learning/glossary/#machine_learning""><strong>머신러닝</strong></a>의 약어입니다.</p>
"
모델(model) (Google의 머신러닝 용어집)|"
<p>ML 시스템이 학습 데이터로부터 학습한 내용을 표현합니다.
중복으로 정의된 용어로서, 다음과 같은 서로 관련된 두 가지 의미 중 하나를
나타낼 수 있습니다.</p>
<ul>
<li>예측이 계산되는 방식의 구조를 표현하는
    <a href=""https://developers.google.com/machine-learning/glossary/#TensorFlow""><strong>텐서플로우</strong></a> 그래프</li>
<li>해당 텐서플로우 그래프에서 <a href=""https://developers.google.com/machine-learning/glossary/#model_training""><strong>학습</strong></a>에 의해 결정되는
    특정 가중치 및 편향</li>
</ul>
"
모델 함수(model function) (Google의 머신러닝 용어집)|"
<p>머신러닝 학습, 평가, 추론을 구현하는 <a href=""https://developers.google.com/machine-learning/glossary/#Estimators""><strong>에스티메이터</strong></a> 내의
함수입니다. 예를 들어 모델 함수 안에서 학습을 구현한 부분에서는
심층신경망의 토폴로지를 정의하고 <a href=""https://developers.google.com/machine-learning/glossary/#optimizer""><strong>옵티마이저</strong></a> 함수를
정하는 등의 작업을 처리할 수 있습니다.
<a href=""https://developers.google.com/machine-learning/glossary/#pre-made_Estimator""><strong>사전 제작된 에스티메이터</strong></a>를 사용하면 다른 누군가가
작성한 모델 함수를 쓸 수 있습니다.  <a href=""https://developers.google.com/machine-learning/glossary/#custom_estimator""><strong>맞춤
에스티메이터</strong></a>를 사용하면 모델 함수를
직접 만들어야 합니다.</p>
<p>모델 함수 작성에 관한 자세한 내용은
<a href=""https://www.tensorflow.org/get_started/custom_estimators"">맞춤 에스티메이터 작성</a>을 참조하세요.</p>
"
모델 학습(model training) (Google의 머신러닝 용어집)|"
<p>최상의 <a href=""https://developers.google.com/machine-learning/glossary/#model""><strong>모델</strong></a>을 결정하는 과정입니다.</p>
"
모멘텀(Momentum) (Google의 머신러닝 용어집)|"
<p>학습 단계가 현재 단계의 도함수뿐 아니라 바로 앞 단계의
도함수에도 의존하는 정교한 경사하강법
알고리즘입니다. 모멘텀에서는 물리학의 모멘텀(운동량)
계산과 마찬가지로 시간에 따른 경사의 지수가중이동평균을
계산합니다.  모멘텀은 학습이 국소 최저점에서 정체되는 현상을
방지하는 데 도움이 될 수 있습니다.</p>
"
다중 클래스 분류(multi-class classification) (Google의 머신러닝 용어집)|"
<p>셋 이상의 클래스 사이에서 구분하는 분류 문제입니다. 예를
들어 단풍나무에는 약 128개 종이 있으므로 단풍나무 종을 분류하는
모델은 다중 클래스입니다. 반대로,
이메일을 두 가지 범주(<em>스팸</em>, <em>스팸 아님</em>)로만 구분하는 모델은
<a href=""https://developers.google.com/machine-learning/glossary/#binary_classification""><strong>이진 분류 모델</strong></a>입니다.</p>
"
다항 분류(multinomial classification) (Google의 머신러닝 용어집)|"
<p><a href=""https://developers.google.com/machine-learning/glossary/#multi-class""><strong>다중 클래스 분류</strong></a>의 동의어입니다.</p>

"
NaN 트랩(NaN trap) (Google의 머신러닝 용어집)|"
<p>모델의 숫자 중 하나가 학습 중에 <a href=""https://en.wikipedia.org/wiki/NaN"">NaN</a>이 됨으로 인해
모델의 다른 여러 숫자
또는 모든 숫자가 결국 NaN이 되는 상황입니다.</p>
<p>NaN은 'Not a Number(숫자 아님)'의 약어입니다.</p>
"
네거티브 클래스(negative class) (Google의 머신러닝 용어집)|"
<p><a href=""https://developers.google.com/machine-learning/glossary/#binary_classification""><strong>이진 분류</strong></a>에서는 클래스 중 하나는
포지티브로, 다른 하나는 네거티브로 규정됩니다. 포지티브 클래스는
모델에서 찾으려는 대상이고, 네거티브 클래스는 그와 다른 가능성입니다.
예를 들어 의료 검사의 네거티브 클래스는 '종양 아님'일 수 있습니다.
이메일 분류기의 네거티브 클래스는 '스팸 아님'일 수 있습니다.
<a href=""https://developers.google.com/machine-learning/glossary/#positive_class""><strong>포지티브 클래스</strong></a>를 참조하세요.</p>
"
신경망(neural network) (Google의 머신러닝 용어집)|"
<p>사람의 두뇌를 본뜬 모델로서, 단순 연결 유닛 또는 <a href=""https://developers.google.com/machine-learning/glossary/#neuron""><strong>뉴런</strong></a>으로 이루어지며
비선형성을 갖는 여러 레이어로 구성됩니다.
하나 이상의 레이어는 <a href=""https://developers.google.com/machine-learning/glossary/#hidden_layer""><strong>히든 레이어</strong></a>입니다.</p>
"
뉴런(neuron) (Google의 머신러닝 용어집)|"
<p><a href=""https://developers.google.com/machine-learning/glossary/#neural_network""><strong>신경망</strong></a>의 노드로서, 일반적으로
여러 입력 값을 취하여 하나의 출력 값을 생성합니다. 뉴런은 입력 값의 가중 합에
<a href=""https://developers.google.com/machine-learning/glossary/#activation_function""><strong>활성화 함수</strong></a>(비선형 변환)를
적용하여 출력 값을
계산합니다.</p>
"
노드(node) (Google의 머신러닝 용어집)|"
<p>중복으로 정의된 용어로서 다음 중 하나를 의미합니다.</p>
<ul>
<li><a href=""https://developers.google.com/machine-learning/glossary/#hidden_layer""><strong>히든 레이어</strong></a>의 뉴런</li>
<li>텐서플로우 <a href=""https://developers.google.com/machine-learning/glossary/#graph""><strong>그래프</strong></a>의 연산</li>
</ul>
"
정규화(normalization) (Google의 머신러닝 용어집)|"
<p>실제 값 범위를 표준 값 범위(일반적으로 -1~+1 또는 0~1)로
변환하는 과정입니다. 예를 들어 어떤 특성의 원래 범위가 800~6,000인 경우, 뺄셈과 나눗셈을 거쳐
값 범위를 -1~+1로 정규화할 수 있습니다.</p>
<p><a href=""https://developers.google.com/machine-learning/glossary/#scaling""><strong>조정</strong></a>을 참조하세요.</p>
"
수치 데이터(numerical data) (Google의 머신러닝 용어집)|"
<p>정수 또는 실수로 나타낸 <a href=""https://developers.google.com/machine-learning/glossary/#feature""><strong>특성</strong></a>입니다.
예를 들어 부동산 모델에서는 주택의 규모(제곱피트 또는 제곱미터)를
수치 데이터로 표현할 수 있습니다.  특성을 수치 데이터로
표현한다는 것은 특성 값 사이에 또는 특성 값과 라벨 간에
<em>수학적</em> 관계가 있다는 의미입니다.
예를 들어 주택의 크기를 수치 데이터로 표현한다는 것은 넓이가 200제곱미터인
주택은 넓이가 100제곱미터인 주택보다 두 배 넓다는 의미입니다.
또한, 주택의 제곱미터 넓이는 주택 가격과 수학적 관계를 가질
가능성이 높습니다.</p>
<p>모든 정수 데이터를 수치 데이터로 표현해야 하는 것은 아닙니다. 예를 들어
정수를 우편번호로 사용하는 국가가 있더라도 모델에서는 정수 우편번호를
수치 데이터로 표현해서는 안 됩니다. 그 이유는 우편번호가
<code>20000</code>이라고 해서 우편번호가 10000인 경우보다 두 배 또는 절반의 속성을
갖지는 않기 때문입니다. 또한, 우편번호는 부동산의 가치와 상관관계가 <em>있긴 하지만</em>
우편번호가 20000인 부동산 가치가 우편번호가 10000인 부동산 가치의
두 배라고 가정할 수는 없습니다.
따라서 우편번호는 <a href=""https://developers.google.com/machine-learning/glossary/#categorical_data""><strong>범주형 데이터</strong></a>로 표현되어야
합니다.</p>
<p>수치 특성을 <a href=""https://developers.google.com/machine-learning/glossary/#continuous_feature""><strong>연속 특성</strong></a>이라고도
합니다.</p>
"
Numpy (Google의 머신러닝 용어집)|"
<p>Python에서 효율적인 배열 작업을 제공하는
<a href=""http://www.numpy.org/"">오픈소스 수학 라이브러리</a>입니다. <a href=""https://developers.google.com/machine-learning/glossary/#pandas""><strong>Pandas</strong></a>는 Numpy를
기반으로 합니다.</p>

"
목표(objective) (Google의 머신러닝 용어집)|"
<p>알고리즘에서 최적화하려는 측정항목입니다.</p>
"
오프라인 추론(offline inference) (Google의 머신러닝 용어집)|"
<p><a href=""https://developers.google.com/machine-learning/glossary/#prediction""><strong>예측</strong></a> 그룹을 생성하여 저장해 두고
요청에 따라 예측을 검색합니다. <a href=""https://developers.google.com/machine-learning/glossary/#online_inference""><strong>온라인 추론</strong></a>과
대비되는 개념입니다.</p>
"
원-핫 인코딩(one-hot encoding) (Google의 머신러닝 용어집)|"
<p>다음과 같은 특징을 갖는 희소 벡터입니다.</p>
<ul>
<li>요소 중 하나가 1로 설정됩니다.</li>
<li>다른 요소는 모두 0으로 설정됩니다.</li>
</ul>
<p>원-핫 인코딩은 가능한 값의 유한집합을 갖는 문자열 또는 식별자를
표현하는 데 널리 사용됩니다. 예를 들어 식물학 데이터 세트에 15,000가지 종이
수록되어 있으며 각 종이 고유한 문자열 식별자로 표기되어 있다고
가정해 보겠습니다. 특성 추출 시에는 이러한 문자열 식별자를
크기가 15,000인 원-핫 벡터로 인코딩할 수
있습니다.</p>
"
원샷 학습(one-shot learning) (Google의 머신러닝 용어집)|"
<p>객체 분류에 자주 사용되는 머신러닝 접근방식으로서
하나의 학습 예에서 효과적인 분류자를 학습하는 것을 목적으로 합니다.</p>
<p><a href=""https://developers.google.com/machine-learning/glossary/#few-shot_learning""><strong>극소수 학습</strong></a>을 참조하세요.</p>
"
일대다(one-vs.-all) (Google의 머신러닝 용어집)|"
<p>가능한 해가 N개인 분류 문제에서, 일대다 솔루션은
가능한 각 결과에 하나씩 서로 다른 N개의
<a href=""https://developers.google.com/machine-learning/glossary/#binary_classification""><strong>이진 분류자</strong></a>로
구성됩니다. 가령, 예를 동물, 식물, 광물 중 하나로 분류하는
모델에서는 일대다 솔루션이 다음과 같은 3가지 이진 분류자를
제공할 수 있습니다.</p>
<ul>
<li>동물 또는 동물 아님</li>
<li>식물 또는 식물 아님</li>
<li>광물 또는 광물 아님</li>
</ul>
"
온라인 추론(online inference) (Google의 머신러닝 용어집)|"
<p>요청에 따라 <a href=""https://developers.google.com/machine-learning/glossary/#prediction""><strong>예측</strong></a>을 생성합니다. <a href=""https://developers.google.com/machine-learning/glossary/#offline_inference""><strong>오프라인 추론</strong></a>과
대비되는 개념입니다.</p>
"
작업(Operation, op) (Google의 머신러닝 용어집)|"
<p>텐서플로우 그래프의 노드입니다. 텐서플로우에서는 <a href=""https://developers.google.com/machine-learning/glossary/#tensor""><strong>텐서</strong></a>를 만들거나
조작하거나 삭제하는 모든 절차를 작업으로 간주합니다. 예를
들어 행렬 곱셈은 텐서 2개를 입력으로 취하고 텐서 하나를
출력으로 생성하는 작업입니다.</p>
"
옵티마이저(optimizer) (Google의 머신러닝 용어집)|"
<p><a href=""https://developers.google.com/machine-learning/glossary/#gradient_descent""><strong>경사하강법</strong></a> 알고리즘의 구체적인
구현입니다. 옵티마이저에 대한 텐서플로우의 기본 클래스는
<a href=""https://www.tensorflow.org/api_docs/python/tf/train/Optimizer"">tf.train.Optimizer</a>입니다.
다른 옵티마이저는 다음 중 하나 이상의
개념을 활용하여 주어진 <a href=""https://developers.google.com/machine-learning/glossary/#training_set""><strong>학습 세트</strong></a>에서 경사하강법의 효과를
강화할 수 있습니다.</p>
<ul>
<li><a href=""https://www.tensorflow.org/api_docs/python/tf/train/MomentumOptimizer"">momentum</a>
    (모멘텀)</li>
<li>업데이트 빈도
    (<a href=""https://www.tensorflow.org/api_docs/python/tf/train/AdagradOptimizer"">AdaGrad</a>
    = ADAptive GRADient descent;
    <a href=""https://www.tensorflow.org/api_docs/python/tf/train/AdamOptimizer"">Adam</a>
    = ADAptive with Momentum; RMSProp)</li>
<li>희소성/정규화
    (<a href=""https://www.tensorflow.org/api_docs/python/tf/train/FtrlOptimizer"">Ftrl</a>)</li>
<li>복잡한 수학적 개념
    (<a href=""https://www.tensorflow.org/api_docs/python/tf/train/ProximalGradientDescentOptimizer"">Proximal</a>
    등)</li>
</ul>
<p><a href=""https://arxiv.org/abs/1606.04474"">NN 구동 옵티마이저</a>도
생각해 볼 수 있습니다.</p>
"
이상점(outliers) (Google의 머신러닝 용어집)|"
<p>다른 대부분의 값과 동떨어진 값입니다. 머신러닝에서는
다음과 같은 경우가 이상점에 해당합니다.</p>
<ul>
<li><a href=""https://developers.google.com/machine-learning/glossary/#weight""><strong>가중치</strong></a>의 절대값이 높은 경우</li>
<li>예측된 값이 실제 값과 비교적 멀리 떨어진 경우</li>
<li>입력 데이터의 값이 평균에서 대략적으로 표준편차 3만큼
    떨어진 경우</li>
</ul>
<p>이상점은 모델 학습에서 문제를 일으키는 경우가 많습니다.</p>
"
